Date,^GSPC,GE,IBM
1980-07-11,117.83999633789062,0.004636805970221758,1.8254319429397583
1980-07-14,120.01000213623047,0.004733855836093426,1.8908846378326416
1980-07-15,119.30000305175781,0.0047015040181577206,1.854522466659546
1980-07-16,119.62999725341797,0.0047015040181577206,1.8690674304962158
1980-07-17,121.44000244140625,0.004755426198244095,1.9090672731399536
1980-07-18,122.04000091552734,0.004776989575475454,1.8945215940475464
1980-07-21,122.51000213623047,0.0047662025317549706,1.9199751615524292
1980-07-22,122.19000244140625,0.004712287336587906,1.8945215940475464
1980-07-23,121.93000030517578,0.004690723028033972,1.8872488737106323
1980-07-24,121.79000091552734,0.004647586029022932,1.8836129903793335
1980-07-25,120.77999877929688,0.004658371210098267,1.872703194618225
1980-07-28,121.43000030517578,0.004679941106587648,1.8908846378326416
1980-07-29,122.4000015258789,0.004733855836093426,1.8945215940475464
1980-07-30,122.2300033569336,0.004830904770642519,1.9054309129714966
1980-07-31,121.66999816894531,0.004852470941841602,1.8981571197509766
1980-08-01,121.20999908447266,0.004830904770642519,1.8945215940475464
1980-08-04,120.9800033569336,0.004830904770642519,1.8836129903793335
1980-08-05,120.73999786376953,0.004852470941841602,1.8690674304962158
1980-08-06,121.55000305175781,0.004787771496921778,1.9090672731399536
1980-08-07,123.30000305175781,0.004809333942830563,1.9381017684936523
1980-08-08,123.61000061035156,0.0048632537946105,1.9233624935150146
1980-08-11,124.77999877929688,0.00493873655796051,1.967579960823059
1980-08-12,123.79000091552734,0.00493873655796051,1.967579960823059
1980-08-13,123.27999877929688,0.004895605146884918,1.967579960823059
1980-08-14,125.25,0.005003436468541622,2.0302176475524902
1980-08-15,125.72000122070312,0.004971088841557503,2.0265326499938965
1980-08-18,123.38999938964844,0.004884820897132158,1.9565250873565674
1980-08-19,122.5999984741211,0.004830904770642519,1.9454710483551025
1980-08-20,123.7699966430664,0.0048632537946105,1.9712629318237305
1980-08-21,125.45999908447266,0.004917169455438852,1.9896854162216187
1980-08-22,126.0199966430664,0.004884820897132158,1.9860002994537354
1980-08-25,125.16000366210938,0.004830904770642519,1.9786322116851807
1980-08-26,124.83999633789062,0.004830904770642519,1.967579960823059
1980-08-27,123.5199966430664,0.004733855836093426,1.9417856931686401
1980-08-28,122.08000183105469,0.0047015040181577206,1.9159936904907227
1980-08-29,122.37999725341797,0.0047015040181577206,1.9307328462600708
1980-09-02,123.73999786376953,0.004755426198244095,1.9491561651229858
1980-09-03,126.12000274658203,0.0047662025317549706,1.9896854162216187
1980-09-04,125.41999816894531,0.004744634963572025,1.9638937711715698
1980-09-05,124.87999725341797,0.004669157788157463,1.9602090120315552
1980-09-08,123.30999755859375,0.004518189001828432,1.893886685371399
1980-09-09,124.06999969482422,0.004582888912409544,1.9491561651229858
1980-09-10,124.80999755859375,0.004615238402038813,1.9381017684936523
1980-09-11,125.66000366210938,0.004636805970221758,1.9565250873565674
1980-09-12,125.54000091552734,0.00462602311745286,1.9417856931686401
1980-09-15,125.66999816894531,0.00462602311745286,1.9491561651229858
1980-09-16,126.73999786376953,0.0046260473318398,1.9344178438186646
1980-09-17,128.8699951171875,0.004779153969138861,1.982317328453064
1980-09-18,128.39999389648438,0.0047682193107903,1.9602090120315552
1980-09-19,129.25,0.0047682193107903,1.9749491214752197
1980-09-22,130.39999389648438,0.004877583123743534,2.008108615875244
1980-09-23,129.42999267578125,0.004779153969138861,1.9712629318237305
1980-09-24,130.3699951171875,0.004757282789796591,1.9896854162216187
1980-09-25,128.72000122070312,0.0047354139387607574,1.9491561651229858
1980-09-26,126.3499984741211,0.004691664595156908,1.9049392938613892
1980-09-29,123.54000091552734,0.004571365658193827,1.8791491985321045
1980-09-30,125.45999908447266,0.004604172892868519,1.8902016878128052
1980-10-01,127.12999725341797,0.00456042867153883,1.9049392938613892
1980-10-02,128.08999633789062,0.004593241028487682,1.9270485639572144
1980-10-03,129.3300018310547,0.004702601581811905,1.9528393745422363
1980-10-06,131.72999572753906,0.004811963997781277,2.0044236183166504
1980-10-07,131.0,0.004757282789796591,1.9970555305480957
1980-10-08,131.64999389648438,0.0047354139387607574,2.063378095626831
1980-10-09,131.0399932861328,0.004757282789796591,2.06706166267395
1980-10-10,130.2899932861328,0.004680728539824486,2.0412707328796387
1980-10-13,132.02999877929688,0.004691664595156908,2.0781171321868896
1980-10-14,132.02000427246094,0.004702601581811905,2.056009292602539
1980-10-15,133.6999969482422,0.004724472761154175,2.0744314193725586
1980-10-16,132.22000122070312,0.0047354139387607574,2.022848129272461
1980-10-17,131.52000427246094,0.004702601581811905,2.0044236183166504
1980-10-20,132.61000061035156,0.004669792950153351,2.019163131713867
1980-10-21,131.83999633789062,0.004713538568466902,2.0044236183166504
1980-10-22,131.9199981689453,0.004691664595156908,1.9970555305480957
1980-10-23,129.52999877929688,0.004593241028487682,1.9417856931686401
1980-10-24,129.85000610351562,0.004571365658193827,1.9638937711715698
1980-10-27,127.87999725341797,0.00456042867153883,1.9491561651229858
1980-10-28,128.0500030517578,0.0045822998508811,1.9638937711715698
1980-10-29,127.91000366210938,0.004658855497837067,1.9307328462600708
1980-10-30,126.29000091552734,0.004713538568466902,1.9196794033050537
1980-10-31,127.47000122070312,0.0047354139387607574,1.9638937711715698
1980-11-03,129.0399932861328,0.004757282789796591,1.9896854162216187
1980-11-05,131.3300018310547,0.004877583123743534,2.0452206134796143
1980-11-06,128.91000366210938,0.004790095146745443,1.985506534576416
1980-11-07,129.17999267578125,0.0047682193107903,2.0041661262512207
1980-11-10,129.47999572753906,0.004811963997781277,2.0078985691070557
1980-11-11,131.25999450683594,0.004888519644737244,2.0041661262512207
1980-11-12,134.58999633789062,0.004965071566402912,2.116131544113159
1980-11-13,136.49000549316406,0.005041629076004028,2.1273279190063477
1980-11-14,137.14999389648438,0.005096307955682278,2.138524293899536
1980-11-17,137.75,0.005096307955682278,2.138524293899536
1980-11-18,139.6999969482422,0.005205670837312937,2.149721145629883
1980-11-19,139.05999755859375,0.005282225552946329,2.131060838699341
1980-11-20,140.39999389648438,0.005380650982260704,2.149721145629883
1980-11-21,139.11000061035156,0.0054462687112390995,2.1012015342712402
1980-11-24,138.30999755859375,0.005457205232232809,2.1012015342712402
1980-11-25,139.3300018310547,0.005457205232232809,2.075077533721924
1980-11-26,140.1699981689453,0.005424398463219404,2.0526845455169678
1980-11-28,140.52000427246094,0.00541346101090312,2.0340230464935303
1980-12-01,137.2100067138672,0.005271291360259056,1.985506534576416
